Name,Age,Preferred Positions,CB,LCB,RCB,LB,RB,LWB,RWB,CDM,LDM,RDM,CM,LCM,RCM,LM,RM,CAM,LAM,RAM,LW,RW,LF,RF,LS,RS,CF,ST,Rango edad,Score_prom
Rafinha,24,RW RM CM ,65.0,65.0,65.0,71.0,71.0,73.0,73.0,72.0,72.0,72.0,80.0,80.0,80.0,79.0,79.0,81.0,81.0,81.0,80.0,80.0,80.0,80.0,76.0,76.0,80.0,76.0,Máximo potencial,78.5
W. Ben Yedder,26,ST ,48.0,48.0,48.0,57.0,57.0,61.0,61.0,57.0,57.0,57.0,73.0,73.0,73.0,80.0,80.0,80.0,80.0,80.0,81.0,81.0,81.0,81.0,80.0,80.0,81.0,80.0,Máximo potencial,80.62
Lucas Pérez,28,ST ,49.0,49.0,49.0,55.0,55.0,59.0,59.0,57.0,57.0,57.0,73.0,73.0,73.0,79.0,79.0,79.0,79.0,79.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,Máximo potencial,80.0
R. Barkley,23,RW CM RM CAM ,64.0,64.0,64.0,65.0,65.0,68.0,68.0,69.0,69.0,69.0,78.0,78.0,78.0,78.0,78.0,80.0,80.0,80.0,78.0,78.0,79.0,79.0,76.0,76.0,79.0,76.0,Máximo potencial,77.62
C. Bakambu,26,LM ST ,51.0,51.0,51.0,56.0,56.0,60.0,60.0,57.0,57.0,57.0,71.0,71.0,71.0,79.0,79.0,78.0,78.0,78.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,Máximo potencial,80.0
A. Yarmolenko,27,RM RW ,52.0,52.0,52.0,59.0,59.0,64.0,64.0,62.0,62.0,62.0,76.0,76.0,76.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,79.0,79.0,81.0,79.0,Máximo potencial,80.25
Y. Belhanda,27,LW CAM ,63.0,63.0,63.0,68.0,68.0,71.0,71.0,70.0,70.0,70.0,78.0,78.0,78.0,79.0,79.0,80.0,80.0,80.0,80.0,80.0,79.0,79.0,76.0,76.0,79.0,76.0,Máximo potencial,78.12
Mário Fernandes,26,RM RWB ,79.0,79.0,79.0,80.0,80.0,80.0,80.0,78.0,78.0,78.0,75.0,75.0,75.0,76.0,76.0,74.0,74.0,74.0,75.0,75.0,74.0,74.0,72.0,72.0,74.0,72.0,Máximo potencial,73.5
Marcos Alonso,26,LB LM LWB ,77.0,77.0,77.0,79.0,79.0,80.0,80.0,78.0,78.0,78.0,76.0,76.0,76.0,77.0,77.0,75.0,75.0,75.0,76.0,76.0,75.0,75.0,74.0,74.0,75.0,74.0,Máximo potencial,74.88
N. Kalinić,29,ST ,52.0,52.0,52.0,55.0,55.0,58.0,58.0,56.0,56.0,56.0,68.0,68.0,68.0,74.0,74.0,75.0,75.0,75.0,76.0,76.0,78.0,78.0,80.0,80.0,78.0,80.0,Máximo potencial,78.25
C. Benteke,26,ST ,51.0,51.0,51.0,51.0,51.0,54.0,54.0,53.0,53.0,53.0,67.0,67.0,67.0,72.0,72.0,73.0,73.0,73.0,73.0,73.0,76.0,76.0,79.0,79.0,76.0,79.0,Máximo potencial,76.38
D. Perotti,28,CF LW ,45.0,45.0,45.0,56.0,56.0,61.0,61.0,57.0,57.0,57.0,75.0,75.0,75.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,80.0,80.0,74.0,74.0,80.0,74.0,Máximo potencial,78.0
K. Mitroglou,29,ST ,44.0,44.0,44.0,43.0,43.0,47.0,47.0,48.0,48.0,48.0,65.0,65.0,65.0,70.0,70.0,72.0,72.0,72.0,71.0,71.0,75.0,75.0,79.0,79.0,75.0,79.0,Máximo potencial,75.5
S. Jovetić,27,CAM ST ,49.0,49.0,49.0,55.0,55.0,59.0,59.0,56.0,56.0,56.0,73.0,73.0,73.0,79.0,79.0,80.0,80.0,80.0,80.0,80.0,81.0,81.0,80.0,80.0,81.0,80.0,Máximo potencial,80.38
M. Valbuena,32,LM CAM LW ,42.0,42.0,42.0,55.0,55.0,60.0,60.0,56.0,56.0,56.0,74.0,74.0,74.0,79.0,79.0,79.0,79.0,79.0,80.0,80.0,78.0,78.0,73.0,73.0,78.0,73.0,Cercano al retiro,76.62
K. Mirallas,29,LW LM ,56.0,56.0,56.0,64.0,64.0,67.0,67.0,63.0,63.0,63.0,74.0,74.0,74.0,80.0,80.0,79.0,79.0,79.0,80.0,80.0,79.0,79.0,77.0,77.0,79.0,77.0,Máximo potencial,78.5
Raúl García,30,RW CAM ,73.0,73.0,73.0,70.0,70.0,70.0,70.0,75.0,75.0,75.0,80.0,80.0,80.0,77.0,77.0,80.0,80.0,80.0,77.0,77.0,79.0,79.0,79.0,79.0,79.0,79.0,Máximo potencial,78.5
H. Ben Arfa,30,ST CAM ,49.0,49.0,49.0,54.0,54.0,59.0,59.0,58.0,58.0,58.0,74.0,74.0,74.0,78.0,78.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,75.0,75.0,79.0,75.0,Máximo potencial,77.5
A. Gignac,31,ST ,55.0,55.0,55.0,56.0,56.0,59.0,59.0,59.0,59.0,59.0,71.0,71.0,71.0,74.0,74.0,75.0,75.0,75.0,75.0,75.0,77.0,77.0,79.0,79.0,77.0,79.0,Cercano al retiro,77.25
W. Rooney,31,ST CAM ,63.0,63.0,63.0,63.0,63.0,66.0,66.0,68.0,68.0,68.0,77.0,77.0,77.0,77.0,77.0,78.0,78.0,78.0,77.0,77.0,78.0,78.0,79.0,79.0,78.0,79.0,Cercano al retiro,78.12
Fernando Torres,33,ST ,45.0,45.0,45.0,49.0,49.0,53.0,53.0,50.0,50.0,50.0,68.0,68.0,68.0,75.0,75.0,77.0,77.0,77.0,77.0,77.0,79.0,79.0,79.0,79.0,79.0,79.0,Cercano al retiro,78.5
S. Eto'o,36,ST ,53.0,53.0,53.0,56.0,56.0,58.0,58.0,58.0,58.0,58.0,72.0,72.0,72.0,76.0,76.0,78.0,78.0,78.0,78.0,78.0,79.0,79.0,79.0,79.0,79.0,79.0,Cercano al retiro,78.75
M. Rashford,19,RM ST LM ,50.0,50.0,50.0,58.0,58.0,61.0,61.0,57.0,57.0,57.0,71.0,71.0,71.0,79.0,79.0,78.0,78.0,78.0,80.0,80.0,80.0,80.0,79.0,79.0,80.0,79.0,Joven promesa,79.62
A. Pléa,24,RM RW ST ,54.0,54.0,54.0,59.0,59.0,62.0,62.0,59.0,59.0,59.0,72.0,72.0,72.0,77.0,77.0,77.0,77.0,77.0,78.0,78.0,78.0,78.0,79.0,79.0,78.0,79.0,Máximo potencial,78.38
O. Shatov,26,RW LW LM ,57.0,57.0,57.0,64.0,64.0,67.0,67.0,65.0,65.0,65.0,75.0,75.0,75.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,75.0,75.0,79.0,75.0,Máximo potencial,77.5
Leo Baptistao,24,RM ST ,45.0,45.0,45.0,52.0,52.0,55.0,55.0,51.0,51.0,51.0,69.0,69.0,69.0,76.0,76.0,77.0,77.0,77.0,78.0,78.0,79.0,79.0,79.0,79.0,79.0,79.0,Máximo potencial,78.75
M. Batshuayi,23,ST ,46.0,46.0,46.0,50.0,50.0,52.0,52.0,47.0,47.0,47.0,62.0,62.0,62.0,72.0,72.0,72.0,72.0,72.0,75.0,75.0,77.0,77.0,79.0,79.0,77.0,79.0,Máximo potencial,77.25
T. Hazard,24,RM LM CF ,49.0,49.0,49.0,59.0,59.0,64.0,64.0,60.0,60.0,60.0,75.0,75.0,75.0,81.0,81.0,81.0,81.0,81.0,82.0,82.0,80.0,80.0,75.0,75.0,80.0,75.0,Máximo potencial,78.62
V. Germain,27,ST ,48.0,48.0,48.0,55.0,55.0,59.0,59.0,56.0,56.0,56.0,73.0,73.0,73.0,78.0,78.0,79.0,79.0,79.0,79.0,79.0,80.0,80.0,79.0,79.0,80.0,79.0,Máximo potencial,79.38
J. Iličić,29,CAM CF ,48.0,48.0,48.0,56.0,56.0,61.0,61.0,60.0,60.0,60.0,76.0,76.0,76.0,79.0,79.0,81.0,81.0,81.0,80.0,80.0,80.0,80.0,77.0,77.0,80.0,77.0,Máximo potencial,78.88
K. Volland,24,LW RW ST ,55.0,55.0,55.0,61.0,61.0,64.0,64.0,63.0,63.0,63.0,76.0,76.0,76.0,79.0,79.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,79.0,79.0,80.0,79.0,Máximo potencial,79.62
L. Muriel,26,ST ,43.0,43.0,43.0,51.0,51.0,55.0,55.0,51.0,51.0,51.0,69.0,69.0,69.0,78.0,78.0,78.0,78.0,78.0,79.0,79.0,80.0,80.0,79.0,79.0,80.0,79.0,Máximo potencial,79.38
A. Oxlade-Chamberlain,23,RWB LM RM ,59.0,59.0,59.0,66.0,66.0,69.0,69.0,67.0,67.0,67.0,74.0,74.0,74.0,79.0,79.0,78.0,78.0,78.0,79.0,79.0,77.0,77.0,72.0,72.0,77.0,72.0,Máximo potencial,75.62
Sergi Enrich,27,ST ,56.0,56.0,56.0,58.0,58.0,61.0,61.0,61.0,61.0,61.0,72.0,72.0,72.0,75.0,75.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,79.0,79.0,77.0,79.0,Máximo potencial,77.5
A. Schürrle,26,LW ST LM ,52.0,52.0,52.0,60.0,60.0,64.0,64.0,59.0,59.0,59.0,72.0,72.0,72.0,78.0,78.0,78.0,78.0,78.0,80.0,80.0,80.0,80.0,78.0,78.0,80.0,78.0,Máximo potencial,79.25
F. Orellana,31,RW CAM ,45.0,45.0,45.0,54.0,54.0,58.0,58.0,54.0,54.0,54.0,72.0,72.0,72.0,78.0,78.0,79.0,79.0,79.0,80.0,80.0,78.0,78.0,74.0,74.0,78.0,74.0,Cercano al retiro,77.0
S. El Shaarawy,24,LW ,44.0,44.0,44.0,54.0,54.0,59.0,59.0,54.0,54.0,54.0,70.0,70.0,70.0,77.0,77.0,78.0,78.0,78.0,79.0,79.0,78.0,78.0,74.0,74.0,78.0,74.0,Máximo potencial,76.75
M. Antonio,27,RWB RM ST ,64.0,64.0,64.0,65.0,65.0,66.0,66.0,63.0,63.0,63.0,71.0,71.0,71.0,77.0,77.0,75.0,75.0,75.0,77.0,77.0,77.0,77.0,79.0,79.0,77.0,79.0,Máximo potencial,77.75
Iago Falqué,27,LW RW ,46.0,46.0,46.0,57.0,57.0,61.0,61.0,57.0,57.0,57.0,74.0,74.0,74.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,79.0,79.0,73.0,73.0,79.0,73.0,Máximo potencial,77.0
S. Rondón,27,ST ,50.0,50.0,50.0,49.0,49.0,51.0,51.0,50.0,50.0,50.0,62.0,62.0,62.0,69.0,69.0,70.0,70.0,70.0,71.0,71.0,75.0,75.0,79.0,79.0,75.0,79.0,Máximo potencial,75.5
A. Dzagoev,27,CF CDM CM ,71.0,71.0,71.0,74.0,74.0,75.0,75.0,75.0,75.0,75.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,76.0,76.0,78.0,76.0,Máximo potencial,77.25
F. Smolov,27,ST ,49.0,49.0,49.0,53.0,53.0,56.0,56.0,55.0,55.0,55.0,70.0,70.0,70.0,76.0,76.0,77.0,77.0,77.0,77.0,77.0,79.0,79.0,79.0,79.0,79.0,79.0,Máximo potencial,78.5
D. Welbeck,26,ST ,53.0,53.0,53.0,58.0,58.0,60.0,60.0,58.0,58.0,58.0,71.0,71.0,71.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0,78.0,Máximo potencial,77.75
J. Lens,29,RW RM ,49.0,49.0,49.0,58.0,58.0,61.0,61.0,56.0,56.0,56.0,72.0,72.0,72.0,79.0,79.0,78.0,78.0,78.0,80.0,80.0,79.0,79.0,77.0,77.0,79.0,77.0,Máximo potencial,78.5
Eder,30,LW ST ,42.0,42.0,42.0,53.0,53.0,57.0,57.0,52.0,52.0,52.0,71.0,71.0,71.0,79.0,79.0,80.0,80.0,80.0,81.0,81.0,81.0,81.0,78.0,78.0,81.0,78.0,Máximo potencial,79.88
M. Berg,30,CF ST ,47.0,47.0,47.0,50.0,50.0,53.0,53.0,51.0,51.0,51.0,66.0,66.0,66.0,71.0,71.0,73.0,73.0,73.0,73.0,73.0,76.0,76.0,78.0,78.0,76.0,78.0,Máximo potencial,76.0
I. Piatti,32,CF LM LW ,58.0,58.0,58.0,63.0,63.0,67.0,67.0,68.0,68.0,68.0,77.0,77.0,77.0,79.0,79.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,76.0,76.0,80.0,76.0,Cercano al retiro,78.5
K. Boateng,30,CAM LM ST ,72.0,72.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,77.0,77.0,77.0,77.0,77.0,78.0,78.0,78.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0,78.0,Máximo potencial,77.75
A. Candreva,30,RW CAM RM ,61.0,61.0,61.0,68.0,68.0,72.0,72.0,68.0,68.0,68.0,76.0,76.0,76.0,79.0,79.0,78.0,78.0,78.0,80.0,80.0,79.0,79.0,77.0,77.0,79.0,77.0,Máximo potencial,78.5
T. Walcott,28,ST LM RM ,50.0,50.0,50.0,59.0,59.0,62.0,62.0,57.0,57.0,57.0,70.0,70.0,70.0,78.0,78.0,77.0,77.0,77.0,79.0,79.0,78.0,78.0,76.0,76.0,78.0,76.0,Máximo potencial,77.5
V. Ibišević,32,ST ,50.0,50.0,50.0,50.0,50.0,53.0,53.0,54.0,54.0,54.0,68.0,68.0,68.0,71.0,71.0,74.0,74.0,74.0,73.0,73.0,76.0,76.0,79.0,79.0,76.0,79.0,Cercano al retiro,76.38
S. Kalou,31,ST LM ,47.0,47.0,47.0,54.0,54.0,57.0,57.0,55.0,55.0,55.0,73.0,73.0,73.0,78.0,78.0,79.0,79.0,79.0,79.0,79.0,80.0,80.0,79.0,79.0,80.0,79.0,Cercano al retiro,79.38
L. Podolski,32,CAM RM ST ,53.0,53.0,53.0,58.0,58.0,61.0,61.0,59.0,59.0,59.0,71.0,71.0,71.0,77.0,77.0,77.0,77.0,77.0,78.0,78.0,79.0,79.0,79.0,79.0,79.0,79.0,Cercano al retiro,78.75
Kaká,35,CF CAM ,45.0,45.0,45.0,51.0,51.0,55.0,55.0,56.0,56.0,56.0,73.0,73.0,73.0,75.0,75.0,78.0,78.0,78.0,76.0,76.0,77.0,77.0,73.0,73.0,77.0,73.0,Cercano al retiro,75.25
J. Defoe,34,ST ,42.0,42.0,42.0,47.0,47.0,50.0,50.0,48.0,48.0,48.0,65.0,65.0,65.0,73.0,73.0,75.0,75.0,75.0,76.0,76.0,78.0,78.0,79.0,79.0,78.0,79.0,Cercano al retiro,77.88
Oyarzabal,20,RW LW ,45.0,45.0,45.0,55.0,55.0,60.0,60.0,56.0,56.0,56.0,73.0,73.0,73.0,78.0,78.0,79.0,79.0,79.0,79.0,79.0,78.0,78.0,73.0,73.0,78.0,73.0,Joven promesa,76.38
Soares,26,ST ,58.0,58.0,58.0,59.0,59.0,60.0,60.0,59.0,59.0,59.0,67.0,67.0,67.0,73.0,73.0,72.0,72.0,72.0,74.0,74.0,76.0,76.0,78.0,78.0,76.0,78.0,Máximo potencial,76.25
F. Andone,24,ST ,58.0,58.0,58.0,61.0,61.0,62.0,62.0,61.0,61.0,61.0,69.0,69.0,69.0,73.0,73.0,73.0,73.0,73.0,75.0,75.0,76.0,76.0,78.0,78.0,76.0,78.0,Máximo potencial,76.5
D. Zappacosta,25,RM RWB RB ,74.0,74.0,74.0,78.0,78.0,78.0,78.0,74.0,74.0,74.0,72.0,72.0,72.0,74.0,74.0,71.0,71.0,71.0,73.0,73.0,72.0,72.0,71.0,71.0,72.0,71.0,Máximo potencial,71.88
A. Correa,22,RW RM CAM ST ,54.0,54.0,54.0,61.0,61.0,63.0,63.0,59.0,59.0,59.0,70.0,70.0,70.0,76.0,76.0,77.0,77.0,77.0,79.0,79.0,80.0,80.0,78.0,78.0,80.0,78.0,Máximo potencial,79.0
Anderson Talisca,23,CM ST CAM ,64.0,64.0,64.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,76.0,76.0,76.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,79.0,79.0,78.0,79.0,Máximo potencial,78.38
M. Meyer,21,LW CF CAM ,45.0,45.0,45.0,56.0,56.0,61.0,61.0,59.0,59.0,59.0,74.0,74.0,74.0,78.0,78.0,78.0,78.0,78.0,77.0,77.0,75.0,75.0,66.0,66.0,75.0,66.0,Joven promesa,72.12
S. Boufal,23,CAM RW LW ,42.0,42.0,42.0,55.0,55.0,59.0,59.0,54.0,54.0,54.0,71.0,71.0,71.0,78.0,78.0,78.0,78.0,78.0,79.0,79.0,77.0,77.0,70.0,70.0,77.0,70.0,Máximo potencial,74.88
João Cancelo,23,RM RW RB ,73.0,73.0,73.0,78.0,78.0,79.0,79.0,75.0,75.0,75.0,75.0,75.0,75.0,79.0,79.0,76.0,76.0,76.0,78.0,78.0,77.0,77.0,74.0,74.0,77.0,74.0,Máximo potencial,76.12
Gerard Moreno,25,CAM RM ST ,55.0,55.0,55.0,59.0,59.0,61.0,61.0,57.0,57.0,57.0,68.0,68.0,68.0,74.0,74.0,74.0,74.0,74.0,75.0,75.0,77.0,77.0,78.0,78.0,77.0,78.0,Máximo potencial,76.88
B. Traoré,21,ST RW ,50.0,50.0,50.0,58.0,58.0,62.0,62.0,58.0,58.0,58.0,72.0,72.0,72.0,78.0,78.0,78.0,78.0,78.0,79.0,79.0,78.0,78.0,75.0,75.0,78.0,75.0,Joven promesa,77.12
L. Vietto,23,ST ,50.0,50.0,50.0,56.0,56.0,59.0,59.0,57.0,57.0,57.0,72.0,72.0,72.0,78.0,78.0,79.0,79.0,79.0,80.0,80.0,80.0,80.0,78.0,78.0,80.0,78.0,Máximo potencial,79.25
Bernard,24,LW CAM ,47.0,47.0,47.0,59.0,59.0,62.0,62.0,57.0,57.0,57.0,72.0,72.0,72.0,79.0,79.0,78.0,78.0,78.0,80.0,80.0,78.0,78.0,73.0,73.0,78.0,73.0,Máximo potencial,76.62
A. Milik,23,ST ,50.0,50.0,50.0,54.0,54.0,56.0,56.0,54.0,54.0,54.0,66.0,66.0,66.0,70.0,70.0,71.0,71.0,71.0,72.0,72.0,74.0,74.0,77.0,77.0,74.0,77.0,Máximo potencial,74.62
Zé Luís,26,ST ,49.0,49.0,49.0,49.0,49.0,52.0,52.0,50.0,50.0,50.0,65.0,65.0,65.0,72.0,72.0,74.0,74.0,74.0,73.0,73.0,77.0,77.0,78.0,78.0,77.0,78.0,Máximo potencial,76.38
M. Depay,23,LM LW ,47.0,47.0,47.0,54.0,54.0,58.0,58.0,55.0,55.0,55.0,70.0,70.0,70.0,77.0,77.0,77.0,77.0,77.0,78.0,78.0,79.0,79.0,77.0,77.0,79.0,77.0,Máximo potencial,78.0
N. Sansone,25,RM LM ST ,50.0,50.0,50.0,56.0,56.0,60.0,60.0,57.0,57.0,57.0,72.0,72.0,72.0,77.0,77.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,78.0,78.0,79.0,78.0,Máximo potencial,78.62
P. Ntep,24,LW LM ,44.0,44.0,44.0,52.0,52.0,57.0,57.0,54.0,54.0,54.0,70.0,70.0,70.0,78.0,78.0,78.0,78.0,78.0,79.0,79.0,78.0,78.0,74.0,74.0,78.0,74.0,Máximo potencial,76.75
Y. Konoplyanka,27,LM LW ,44.0,44.0,44.0,55.0,55.0,59.0,59.0,55.0,55.0,55.0,71.0,71.0,71.0,78.0,78.0,78.0,78.0,78.0,79.0,79.0,78.0,78.0,74.0,74.0,78.0,74.0,Máximo potencial,76.75
Paco Alcácer,23,ST ,46.0,46.0,46.0,50.0,50.0,53.0,53.0,51.0,51.0,51.0,66.0,66.0,66.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,77.0,77.0,78.0,78.0,77.0,78.0,Máximo potencial,76.62
N. Jørgensen,26,ST ,51.0,51.0,51.0,56.0,56.0,59.0,59.0,57.0,57.0,57.0,71.0,71.0,71.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,78.0,78.0,78.0,78.0,78.0,Máximo potencial,77.5
Nolito,30,LM LW ,51.0,51.0,51.0,58.0,58.0,62.0,62.0,62.0,62.0,62.0,74.0,74.0,74.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,74.0,74.0,78.0,74.0,Máximo potencial,76.5
M. Gabbiadini,25,ST ,44.0,44.0,44.0,49.0,49.0,53.0,53.0,51.0,51.0,51.0,69.0,69.0,69.0,75.0,75.0,76.0,76.0,76.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0,78.0,Máximo potencial,77.75
Y. Mallı,25,CF CAM ,45.0,45.0,45.0,56.0,56.0,61.0,61.0,58.0,58.0,58.0,74.0,74.0,74.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,77.0,77.0,71.0,71.0,77.0,71.0,Máximo potencial,75.0
A. Kokorin,26,RW ST ,55.0,55.0,55.0,61.0,61.0,63.0,63.0,60.0,60.0,60.0,71.0,71.0,71.0,77.0,77.0,77.0,77.0,77.0,78.0,78.0,79.0,79.0,78.0,78.0,79.0,78.0,Máximo potencial,78.38
A. Ljajić,25,CAM LW ,46.0,46.0,46.0,55.0,55.0,60.0,60.0,56.0,56.0,56.0,73.0,73.0,73.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,74.0,74.0,79.0,74.0,Máximo potencial,77.12
Canales,26,RW LW CAM ,40.0,40.0,40.0,47.0,47.0,53.0,53.0,54.0,54.0,54.0,72.0,72.0,72.0,74.0,74.0,78.0,78.0,78.0,75.0,75.0,74.0,74.0,68.0,68.0,74.0,68.0,Máximo potencial,72.0
W. Bony,28,ST ,54.0,54.0,54.0,52.0,52.0,53.0,53.0,55.0,55.0,55.0,65.0,65.0,65.0,68.0,68.0,71.0,71.0,71.0,70.0,70.0,74.0,74.0,78.0,78.0,74.0,78.0,Máximo potencial,74.5
Jonathas,28,ST ,50.0,50.0,50.0,51.0,51.0,53.0,53.0,51.0,51.0,51.0,63.0,63.0,63.0,70.0,70.0,71.0,71.0,71.0,72.0,72.0,75.0,75.0,78.0,78.0,75.0,78.0,Máximo potencial,75.38
G. Bou,27,ST ,47.0,47.0,47.0,53.0,53.0,57.0,57.0,54.0,54.0,54.0,69.0,69.0,69.0,75.0,75.0,75.0,75.0,75.0,76.0,76.0,77.0,77.0,78.0,78.0,77.0,78.0,Máximo potencial,77.12
S. Doumbia,29,CF ST ,53.0,53.0,53.0,57.0,57.0,58.0,58.0,57.0,57.0,57.0,70.0,70.0,70.0,75.0,75.0,77.0,77.0,77.0,76.0,76.0,78.0,78.0,78.0,78.0,78.0,78.0,Máximo potencial,77.5
S. Feghouli,27,RM RW ,46.0,46.0,46.0,56.0,56.0,60.0,60.0,55.0,55.0,55.0,71.0,71.0,71.0,78.0,78.0,77.0,77.0,77.0,79.0,79.0,78.0,78.0,74.0,74.0,78.0,74.0,Máximo potencial,76.75
S. Wagner,29,ST ,49.0,49.0,49.0,45.0,45.0,47.0,47.0,48.0,48.0,48.0,58.0,58.0,58.0,64.0,64.0,65.0,65.0,65.0,66.0,66.0,71.0,71.0,78.0,78.0,71.0,78.0,Máximo potencial,72.38
P. Piatti,28,LW RM LM ,52.0,52.0,52.0,60.0,60.0,63.0,63.0,59.0,59.0,59.0,72.0,72.0,72.0,78.0,78.0,78.0,78.0,78.0,79.0,79.0,78.0,78.0,75.0,75.0,78.0,75.0,Máximo potencial,77.12
N. Amrabat,30,CAM RWB RM ,63.0,63.0,63.0,67.0,67.0,69.0,69.0,67.0,67.0,67.0,74.0,74.0,74.0,78.0,78.0,78.0,78.0,78.0,79.0,79.0,77.0,77.0,76.0,76.0,77.0,76.0,Máximo potencial,77.12
Bojan,26,ST CAM ,37.0,37.0,37.0,49.0,49.0,54.0,54.0,51.0,51.0,51.0,71.0,71.0,71.0,75.0,75.0,77.0,77.0,77.0,76.0,76.0,76.0,76.0,70.0,70.0,76.0,70.0,Máximo potencial,73.75
A. Ayew,27,CAM ST RM ,65.0,65.0,65.0,68.0,68.0,69.0,69.0,68.0,68.0,68.0,75.0,75.0,75.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,76.0,76.0,77.0,76.0,Máximo potencial,76.62
V. Moses,26,LM RM RWB ,70.0,70.0,70.0,75.0,75.0,76.0,76.0,72.0,72.0,72.0,75.0,75.0,75.0,78.0,78.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,75.0,75.0,77.0,75.0,Máximo potencial,76.25
Gervinho,30,RW LW ,43.0,43.0,43.0,55.0,55.0,59.0,59.0,54.0,54.0,54.0,71.0,71.0,71.0,79.0,79.0,76.0,76.0,76.0,78.0,78.0,77.0,77.0,74.0,74.0,77.0,74.0,Máximo potencial,76.12
G. dos Santos,28,ST CAM CF ,43.0,43.0,43.0,53.0,53.0,57.0,57.0,53.0,53.0,53.0,70.0,70.0,70.0,77.0,77.0,77.0,77.0,77.0,79.0,79.0,78.0,78.0,75.0,75.0,78.0,75.0,Máximo potencial,77.12
A. Gyan,31,ST ,48.0,48.0,48.0,54.0,54.0,57.0,57.0,54.0,54.0,54.0,69.0,69.0,69.0,75.0,75.0,76.0,76.0,76.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0,78.0,Cercano al retiro,77.75
B. Gomis,31,ST ,53.0,53.0,53.0,55.0,55.0,57.0,57.0,55.0,55.0,55.0,66.0,66.0,66.0,71.0,71.0,72.0,72.0,72.0,73.0,73.0,75.0,75.0,78.0,78.0,75.0,78.0,Cercano al retiro,75.62
Xabi Prieto,33,RW CAM CM ,56.0,56.0,56.0,61.0,61.0,64.0,64.0,65.0,65.0,65.0,78.0,78.0,78.0,76.0,76.0,78.0,78.0,78.0,76.0,76.0,76.0,76.0,74.0,74.0,76.0,74.0,Cercano al retiro,75.25
Negredo,31,ST ,55.0,55.0,55.0,52.0,52.0,53.0,53.0,57.0,57.0,57.0,68.0,68.0,68.0,69.0,69.0,72.0,72.0,72.0,70.0,70.0,74.0,74.0,77.0,77.0,74.0,77.0,Cercano al retiro,74.12
Vágner Love,33,CAM ST ,50.0,50.0,50.0,53.0,53.0,55.0,55.0,54.0,54.0,54.0,67.0,67.0,67.0,72.0,72.0,74.0,74.0,74.0,75.0,75.0,77.0,77.0,78.0,78.0,77.0,78.0,Cercano al retiro,76.88
André Silva,21,ST ,57.0,57.0,57.0,60.0,60.0,62.0,62.0,60.0,60.0,60.0,69.0,69.0,69.0,74.0,74.0,73.0,73.0,73.0,74.0,74.0,76.0,76.0,77.0,77.0,76.0,77.0,Joven promesa,75.88
K. Dolberg,19,CAM ST ,43.0,43.0,43.0,47.0,47.0,50.0,50.0,49.0,49.0,49.0,66.0,66.0,66.0,70.0,70.0,73.0,73.0,73.0,72.0,72.0,76.0,76.0,77.0,77.0,76.0,77.0,Joven promesa,75.38
C. Pulisic,18,LM LW RW RM ,45.0,45.0,45.0,56.0,56.0,59.0,59.0,54.0,54.0,54.0,69.0,69.0,69.0,77.0,77.0,77.0,77.0,77.0,78.0,78.0,77.0,77.0,72.0,72.0,77.0,72.0,Joven promesa,75.38
O. Al Soma,28,ST ,54.0,54.0,54.0,57.0,57.0,60.0,60.0,58.0,58.0,58.0,69.0,69.0,69.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,75.0,75.0,77.0,77.0,75.0,77.0,Máximo potencial,75.25
H. Lozano,21,RW LW ,46.0,46.0,46.0,58.0,58.0,62.0,62.0,56.0,56.0,56.0,70.0,70.0,70.0,78.0,78.0,76.0,76.0,76.0,78.0,78.0,77.0,77.0,74.0,74.0,77.0,74.0,Joven promesa,76.12
