Name,Age,Preferred Positions,CB,LCB,RCB,LB,RB,LWB,RWB,CDM,LDM,RDM,CM,LCM,RCM,LM,RM,CAM,LAM,RAM,LW,RW,LF,RF,LS,RS,CF,ST,Rango edad,Score_prom
D. Srna,35,RB ,77.0,77.0,77.0,79.0,79.0,80.0,80.0,81.0,81.0,81.0,81.0,81.0,81.0,79.0,79.0,79.0,79.0,79.0,77.0,77.0,77.0,77.0,74.0,74.0,77.0,74.0,Cercano al retiro,78.43
P. Mertesacker,32,CB ,79.0,79.0,79.0,69.0,69.0,65.0,65.0,74.0,74.0,74.0,61.0,61.0,61.0,50.0,50.0,52.0,52.0,52.0,47.0,47.0,52.0,52.0,55.0,55.0,52.0,55.0,Cercano al retiro,72.14
Jemerson,24,CB ,79.0,79.0,79.0,71.0,71.0,68.0,68.0,73.0,73.0,73.0,61.0,61.0,61.0,54.0,54.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,Máximo potencial,73.57
Alex Telles,24,LB ,75.0,75.0,75.0,79.0,79.0,80.0,80.0,77.0,77.0,77.0,76.0,76.0,76.0,77.0,77.0,74.0,74.0,74.0,75.0,75.0,73.0,73.0,71.0,71.0,73.0,71.0,Máximo potencial,77.57
D. Rugani,22,CB ,79.0,79.0,79.0,72.0,72.0,70.0,70.0,73.0,73.0,73.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,Máximo potencial,74.43
Ricardo Pereira,23,RM LB RB ,75.0,75.0,75.0,79.0,79.0,80.0,80.0,78.0,78.0,78.0,78.0,78.0,78.0,80.0,80.0,78.0,78.0,78.0,78.0,78.0,76.0,76.0,72.0,72.0,76.0,72.0,Máximo potencial,77.57
Grimaldo,21,LB ,74.0,74.0,74.0,79.0,79.0,80.0,80.0,75.0,75.0,75.0,74.0,74.0,74.0,77.0,77.0,73.0,73.0,73.0,75.0,75.0,74.0,74.0,70.0,70.0,74.0,70.0,Joven promesa,77.14
J. Hector,27,LB CDM ,78.0,78.0,78.0,80.0,80.0,80.0,80.0,79.0,79.0,79.0,76.0,76.0,76.0,75.0,75.0,73.0,73.0,73.0,73.0,73.0,72.0,72.0,69.0,69.0,72.0,69.0,Máximo potencial,79.14
S. Kolašinac,24,LM LB ,79.0,79.0,79.0,77.0,77.0,76.0,76.0,73.0,73.0,73.0,65.0,65.0,65.0,67.0,67.0,63.0,63.0,63.0,65.0,65.0,65.0,65.0,66.0,66.0,65.0,66.0,Máximo potencial,77.57
M. Nastasić,24,CB ,79.0,79.0,79.0,74.0,74.0,70.0,70.0,74.0,74.0,74.0,61.0,61.0,61.0,55.0,55.0,54.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,Máximo potencial,75.0
J. Brooks,24,CB ,79.0,79.0,79.0,72.0,72.0,69.0,69.0,74.0,74.0,74.0,64.0,64.0,64.0,60.0,60.0,60.0,60.0,60.0,57.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,Máximo potencial,74.14
Eric Botteghin,29,CB ,79.0,79.0,79.0,66.0,66.0,64.0,64.0,73.0,73.0,73.0,58.0,58.0,58.0,47.0,47.0,47.0,47.0,47.0,43.0,43.0,46.0,46.0,50.0,50.0,46.0,50.0,Máximo potencial,71.0
L. Kurzawa,24,LB ,77.0,77.0,77.0,79.0,79.0,79.0,79.0,78.0,78.0,78.0,77.0,77.0,77.0,78.0,78.0,77.0,77.0,77.0,77.0,77.0,76.0,76.0,75.0,75.0,76.0,75.0,Máximo potencial,78.14
A. Oxlade-Chamberlain,23,RWB LM RM ,59.0,59.0,59.0,66.0,66.0,69.0,69.0,67.0,67.0,67.0,74.0,74.0,74.0,79.0,79.0,78.0,78.0,78.0,79.0,79.0,77.0,77.0,72.0,72.0,77.0,72.0,Máximo potencial,63.86
Y. Rakitskyi,27,CB ,79.0,79.0,79.0,78.0,78.0,78.0,78.0,80.0,80.0,80.0,77.0,77.0,77.0,72.0,72.0,72.0,72.0,72.0,70.0,70.0,71.0,71.0,69.0,69.0,71.0,69.0,Máximo potencial,78.43
Hugo Mallo,26,CB RB ,76.0,76.0,76.0,79.0,79.0,79.0,79.0,76.0,76.0,76.0,70.0,70.0,70.0,70.0,70.0,65.0,65.0,65.0,66.0,66.0,63.0,63.0,59.0,59.0,63.0,59.0,Máximo potencial,77.71
K. Vogt,25,CDM CB ,79.0,79.0,79.0,76.0,76.0,75.0,75.0,78.0,78.0,78.0,72.0,72.0,72.0,69.0,69.0,68.0,68.0,68.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,Máximo potencial,77.0
Maicon,28,CB ,79.0,79.0,79.0,73.0,73.0,71.0,71.0,73.0,73.0,73.0,63.0,63.0,63.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,61.0,61.0,58.0,61.0,Máximo potencial,75.0
D. Blind,27,CB LB ,78.0,78.0,78.0,78.0,78.0,79.0,79.0,80.0,80.0,80.0,78.0,78.0,78.0,74.0,74.0,73.0,73.0,73.0,71.0,71.0,70.0,70.0,67.0,67.0,70.0,67.0,Máximo potencial,78.29
M. Antonio,27,RWB RM ST ,64.0,64.0,64.0,65.0,65.0,66.0,66.0,63.0,63.0,63.0,71.0,71.0,71.0,77.0,77.0,75.0,75.0,75.0,77.0,77.0,77.0,77.0,79.0,79.0,77.0,79.0,Máximo potencial,64.86
Daniel Carriço,28,CDM CB ,79.0,79.0,79.0,74.0,74.0,72.0,72.0,77.0,77.0,77.0,70.0,70.0,70.0,64.0,64.0,64.0,64.0,64.0,61.0,61.0,62.0,62.0,63.0,63.0,62.0,63.0,Máximo potencial,75.57
M. Schmelzer,29,LM LB ,78.0,78.0,78.0,79.0,79.0,78.0,78.0,76.0,76.0,76.0,68.0,68.0,68.0,68.0,68.0,64.0,64.0,64.0,66.0,66.0,64.0,64.0,64.0,64.0,64.0,64.0,Máximo potencial,78.29
Luiz Gustavo,29,CB CM CDM ,79.0,79.0,79.0,76.0,76.0,75.0,75.0,78.0,78.0,78.0,73.0,73.0,73.0,67.0,67.0,68.0,68.0,68.0,65.0,65.0,66.0,66.0,65.0,65.0,66.0,65.0,Máximo potencial,77.0
M. Darmian,27,RB LB ,77.0,77.0,77.0,79.0,79.0,79.0,79.0,77.0,77.0,77.0,72.0,72.0,72.0,73.0,73.0,70.0,70.0,70.0,71.0,71.0,70.0,70.0,68.0,68.0,70.0,68.0,Máximo potencial,78.14
R. Thomas,29,CB ,79.0,79.0,79.0,71.0,71.0,68.0,68.0,75.0,75.0,75.0,60.0,60.0,60.0,52.0,52.0,51.0,51.0,51.0,48.0,48.0,48.0,48.0,51.0,51.0,48.0,51.0,Máximo potencial,73.57
Sidnei,27,CB ,79.0,79.0,79.0,72.0,72.0,71.0,71.0,75.0,75.0,75.0,66.0,66.0,66.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,60.0,61.0,Máximo potencial,74.71
Nacho Monreal,31,CB LB ,77.0,77.0,77.0,79.0,79.0,79.0,79.0,77.0,77.0,77.0,72.0,72.0,72.0,72.0,72.0,69.0,69.0,69.0,70.0,70.0,68.0,68.0,65.0,65.0,68.0,65.0,Cercano al retiro,78.14
S. Bender,28,CDM CB ,79.0,79.0,79.0,75.0,75.0,73.0,73.0,77.0,77.0,77.0,68.0,68.0,68.0,62.0,62.0,63.0,63.0,63.0,59.0,59.0,61.0,61.0,61.0,61.0,61.0,61.0,Máximo potencial,76.14
Marcano,30,CB ,79.0,79.0,79.0,73.0,73.0,71.0,71.0,74.0,74.0,74.0,63.0,63.0,63.0,59.0,59.0,57.0,57.0,57.0,56.0,56.0,56.0,56.0,58.0,58.0,56.0,58.0,Máximo potencial,75.0
H. Moreno,29,LB CB ,79.0,79.0,79.0,75.0,75.0,73.0,73.0,75.0,75.0,75.0,66.0,66.0,66.0,63.0,63.0,62.0,62.0,62.0,61.0,61.0,60.0,60.0,61.0,61.0,60.0,61.0,Máximo potencial,76.14
D. Criscito,30,CB LB ,77.0,77.0,77.0,79.0,79.0,79.0,79.0,78.0,78.0,78.0,74.0,74.0,74.0,74.0,74.0,71.0,71.0,71.0,72.0,72.0,71.0,71.0,69.0,69.0,71.0,69.0,Máximo potencial,78.14
Coke,30,RM RB ,78.0,78.0,78.0,79.0,79.0,78.0,78.0,76.0,76.0,76.0,72.0,72.0,72.0,73.0,73.0,71.0,71.0,71.0,72.0,72.0,71.0,71.0,71.0,71.0,71.0,71.0,Máximo potencial,78.29
R. Bertrand,27,LB ,77.0,77.0,77.0,79.0,79.0,79.0,79.0,76.0,76.0,76.0,71.0,71.0,71.0,73.0,73.0,69.0,69.0,69.0,71.0,71.0,68.0,68.0,66.0,66.0,68.0,66.0,Máximo potencial,78.14
Jardel,31,CB ,79.0,79.0,79.0,70.0,70.0,67.0,67.0,70.0,70.0,70.0,57.0,57.0,57.0,53.0,53.0,51.0,51.0,51.0,50.0,50.0,52.0,52.0,55.0,55.0,52.0,55.0,Cercano al retiro,73.0
V. Denisov,30,LB ,77.0,77.0,77.0,79.0,79.0,78.0,78.0,76.0,76.0,76.0,69.0,69.0,69.0,70.0,70.0,66.0,66.0,66.0,67.0,67.0,66.0,66.0,64.0,64.0,66.0,64.0,Máximo potencial,77.86
D. Basta,32,RM RB ,78.0,78.0,78.0,79.0,79.0,79.0,79.0,78.0,78.0,78.0,74.0,74.0,74.0,74.0,74.0,71.0,71.0,71.0,73.0,73.0,72.0,72.0,72.0,72.0,72.0,72.0,Cercano al retiro,78.57
G. Cabral,31,CB ,79.0,79.0,79.0,69.0,69.0,67.0,67.0,74.0,74.0,74.0,61.0,61.0,61.0,52.0,52.0,53.0,53.0,53.0,49.0,49.0,51.0,51.0,51.0,51.0,51.0,51.0,Cercano al retiro,72.71
G. Paletta,31,CB ,79.0,79.0,79.0,68.0,68.0,65.0,65.0,71.0,71.0,71.0,54.0,54.0,54.0,47.0,47.0,45.0,45.0,45.0,44.0,44.0,46.0,46.0,49.0,49.0,46.0,49.0,Cercano al retiro,71.86
A. Granqvist,32,CB ,79.0,79.0,79.0,71.0,71.0,69.0,69.0,75.0,75.0,75.0,65.0,65.0,65.0,57.0,57.0,59.0,59.0,59.0,56.0,56.0,59.0,59.0,62.0,62.0,59.0,62.0,Cercano al retiro,73.86
J. Milner,31,CM LB ,76.0,76.0,76.0,79.0,79.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,78.0,78.0,77.0,77.0,77.0,76.0,76.0,76.0,76.0,75.0,75.0,76.0,75.0,Cercano al retiro,78.0
M. Topal,31,CB CM CDM ,80.0,80.0,80.0,78.0,78.0,77.0,77.0,79.0,79.0,79.0,74.0,74.0,74.0,70.0,70.0,70.0,70.0,70.0,68.0,68.0,70.0,70.0,70.0,70.0,70.0,70.0,Cercano al retiro,78.57
J. Mathieu,33,LB CB ,79.0,79.0,79.0,76.0,76.0,75.0,75.0,75.0,75.0,75.0,66.0,66.0,66.0,65.0,65.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,67.0,67.0,63.0,67.0,Cercano al retiro,77.0
P. Jagielka,34,CB ,79.0,79.0,79.0,72.0,72.0,70.0,70.0,74.0,74.0,74.0,62.0,62.0,62.0,56.0,56.0,55.0,55.0,55.0,53.0,53.0,54.0,54.0,57.0,57.0,54.0,57.0,Cercano al retiro,74.43
P. Evra,36,LB ,79.0,79.0,79.0,78.0,78.0,77.0,77.0,76.0,76.0,76.0,71.0,71.0,71.0,70.0,70.0,69.0,69.0,69.0,69.0,69.0,68.0,68.0,65.0,65.0,68.0,65.0,Cercano al retiro,78.14
V. Lindelöf,22,CB ,78.0,78.0,78.0,73.0,73.0,72.0,72.0,74.0,74.0,74.0,65.0,65.0,65.0,60.0,60.0,59.0,59.0,59.0,58.0,58.0,58.0,58.0,59.0,59.0,58.0,59.0,Máximo potencial,74.86
C. Lenglet,22,CB ,78.0,78.0,78.0,73.0,73.0,71.0,71.0,75.0,75.0,75.0,65.0,65.0,65.0,60.0,60.0,59.0,59.0,59.0,56.0,56.0,58.0,58.0,56.0,56.0,58.0,56.0,Máximo potencial,74.57
D. Zappacosta,25,RM RWB RB ,74.0,74.0,74.0,78.0,78.0,78.0,78.0,74.0,74.0,74.0,72.0,72.0,72.0,74.0,74.0,71.0,71.0,71.0,73.0,73.0,72.0,72.0,71.0,71.0,72.0,71.0,Máximo potencial,76.29
N. Maksimović,25,CB ,78.0,78.0,78.0,71.0,71.0,68.0,68.0,70.0,70.0,70.0,55.0,55.0,55.0,52.0,52.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,50.0,50.0,48.0,50.0,Máximo potencial,73.14
L. López,27,CB ,78.0,78.0,78.0,71.0,71.0,68.0,68.0,72.0,72.0,72.0,61.0,61.0,61.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0,58.0,58.0,61.0,61.0,58.0,61.0,Máximo potencial,73.14
Diego Llorente,23,CDM CB ,78.0,78.0,78.0,74.0,74.0,72.0,72.0,76.0,76.0,76.0,66.0,66.0,66.0,61.0,61.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,57.0,57.0,58.0,57.0,Máximo potencial,75.14
L. Dendoncker,22,CB CM CDM ,77.0,77.0,77.0,77.0,77.0,77.0,77.0,78.0,78.0,78.0,77.0,77.0,77.0,73.0,73.0,73.0,73.0,73.0,71.0,71.0,73.0,73.0,74.0,74.0,73.0,74.0,Máximo potencial,77.0
Gayà,22,LM LB ,74.0,74.0,74.0,78.0,78.0,79.0,79.0,76.0,76.0,76.0,74.0,74.0,74.0,76.0,76.0,74.0,74.0,74.0,75.0,75.0,72.0,72.0,68.0,68.0,72.0,68.0,Máximo potencial,76.57
N. Tagliafico,24,CB LB ,75.0,75.0,75.0,78.0,78.0,77.0,77.0,74.0,74.0,74.0,71.0,71.0,71.0,73.0,73.0,70.0,70.0,70.0,71.0,71.0,70.0,70.0,68.0,68.0,70.0,68.0,Máximo potencial,76.43
E. Hysaj,23,RB ,76.0,76.0,76.0,78.0,78.0,78.0,78.0,76.0,76.0,76.0,70.0,70.0,70.0,72.0,72.0,67.0,67.0,67.0,69.0,69.0,67.0,67.0,65.0,65.0,67.0,65.0,Máximo potencial,77.14
João Cancelo,23,RM RW RB ,73.0,73.0,73.0,78.0,78.0,79.0,79.0,75.0,75.0,75.0,75.0,75.0,75.0,79.0,79.0,76.0,76.0,76.0,78.0,78.0,77.0,77.0,74.0,74.0,77.0,74.0,Máximo potencial,76.14
A. Romagnoli,22,CB ,78.0,78.0,78.0,71.0,71.0,69.0,69.0,73.0,73.0,73.0,61.0,61.0,61.0,56.0,56.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,Máximo potencial,73.43
L. Shaw,21,LB ,76.0,76.0,76.0,78.0,78.0,78.0,78.0,75.0,75.0,75.0,71.0,71.0,71.0,74.0,74.0,71.0,71.0,71.0,72.0,72.0,70.0,70.0,67.0,67.0,70.0,67.0,Joven promesa,77.14
Bernat,24,LM LB ,73.0,73.0,73.0,78.0,78.0,79.0,79.0,76.0,76.0,76.0,75.0,75.0,75.0,77.0,77.0,76.0,76.0,76.0,77.0,77.0,75.0,75.0,69.0,69.0,75.0,69.0,Máximo potencial,76.14
W. Orban,24,CB ,78.0,78.0,78.0,69.0,69.0,66.0,66.0,71.0,71.0,71.0,59.0,59.0,59.0,54.0,54.0,53.0,53.0,53.0,51.0,51.0,52.0,52.0,53.0,53.0,52.0,53.0,Máximo potencial,72.0
K. Zouma,22,RB CB ,78.0,78.0,78.0,72.0,72.0,70.0,70.0,72.0,72.0,72.0,62.0,62.0,62.0,59.0,59.0,58.0,58.0,58.0,57.0,57.0,58.0,58.0,61.0,61.0,58.0,61.0,Máximo potencial,74.0
S. Vrsaljko,25,RB ,76.0,76.0,76.0,78.0,78.0,79.0,79.0,76.0,76.0,76.0,73.0,73.0,73.0,73.0,73.0,70.0,70.0,70.0,71.0,71.0,69.0,69.0,67.0,67.0,69.0,67.0,Máximo potencial,77.43
J. Stones,23,CB ,78.0,78.0,78.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,70.0,70.0,70.0,67.0,67.0,65.0,65.0,65.0,63.0,63.0,62.0,62.0,58.0,58.0,62.0,58.0,Máximo potencial,76.86
J. Vestergaard,24,CB ,78.0,78.0,78.0,68.0,68.0,66.0,66.0,74.0,74.0,74.0,63.0,63.0,63.0,54.0,54.0,54.0,54.0,54.0,50.0,50.0,54.0,54.0,58.0,58.0,54.0,58.0,Máximo potencial,71.71
F. Fernández,28,CB ,78.0,78.0,78.0,68.0,68.0,64.0,64.0,72.0,72.0,72.0,59.0,59.0,59.0,49.0,49.0,51.0,51.0,51.0,46.0,46.0,48.0,48.0,48.0,48.0,48.0,48.0,Máximo potencial,71.14
S. Sané,26,CDM CB ,78.0,78.0,78.0,73.0,73.0,71.0,71.0,74.0,74.0,74.0,67.0,67.0,67.0,63.0,63.0,62.0,62.0,62.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,62.0,Máximo potencial,74.57
F. Ghoulam,26,LB ,75.0,75.0,75.0,78.0,78.0,78.0,78.0,75.0,75.0,75.0,72.0,72.0,72.0,73.0,73.0,70.0,70.0,70.0,71.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,Máximo potencial,76.71
J. Murillo,25,CB ,78.0,78.0,78.0,74.0,74.0,71.0,71.0,72.0,72.0,72.0,60.0,60.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,57.0,58.0,Máximo potencial,74.86
Gabriel Paulista,26,CB ,78.0,78.0,78.0,75.0,75.0,74.0,74.0,75.0,75.0,75.0,67.0,67.0,67.0,64.0,64.0,62.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,Máximo potencial,76.0
Cédric,25,RB ,74.0,74.0,74.0,78.0,78.0,79.0,79.0,75.0,75.0,75.0,74.0,74.0,74.0,75.0,75.0,73.0,73.0,73.0,74.0,74.0,73.0,73.0,71.0,71.0,73.0,71.0,Máximo potencial,76.57
L. Tonelli,27,CB ,78.0,78.0,78.0,72.0,72.0,68.0,68.0,69.0,69.0,69.0,53.0,53.0,53.0,52.0,52.0,48.0,48.0,48.0,50.0,50.0,49.0,49.0,50.0,50.0,49.0,50.0,Máximo potencial,73.43
D. Sidibé,24,LB RB ,76.0,76.0,76.0,78.0,78.0,79.0,79.0,76.0,76.0,76.0,75.0,75.0,75.0,76.0,76.0,74.0,74.0,74.0,75.0,75.0,74.0,74.0,73.0,73.0,74.0,73.0,Máximo potencial,77.43
L. Digne,23,LB ,75.0,75.0,75.0,78.0,78.0,78.0,78.0,76.0,76.0,76.0,75.0,75.0,75.0,75.0,75.0,73.0,73.0,73.0,73.0,73.0,72.0,72.0,69.0,69.0,72.0,69.0,Máximo potencial,76.71
B. Martins Indi,25,CB ,78.0,78.0,78.0,72.0,72.0,71.0,71.0,73.0,73.0,73.0,60.0,60.0,60.0,58.0,58.0,54.0,54.0,54.0,55.0,55.0,53.0,53.0,55.0,55.0,53.0,55.0,Máximo potencial,74.29
F. Lejeune,26,CB ,78.0,78.0,78.0,70.0,70.0,69.0,69.0,74.0,74.0,74.0,64.0,64.0,64.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,58.0,58.0,61.0,61.0,58.0,61.0,Máximo potencial,73.14
J. Bruma,25,CB ,78.0,78.0,78.0,70.0,70.0,68.0,68.0,74.0,74.0,74.0,67.0,67.0,67.0,60.0,60.0,62.0,62.0,62.0,58.0,58.0,61.0,61.0,63.0,63.0,61.0,63.0,Máximo potencial,72.86
P. Jones,25,CB ,78.0,78.0,78.0,74.0,74.0,73.0,73.0,75.0,75.0,75.0,67.0,67.0,67.0,63.0,63.0,61.0,61.0,61.0,60.0,60.0,61.0,61.0,62.0,62.0,61.0,62.0,Máximo potencial,75.43
Jaume Costa,29,LM LB ,75.0,75.0,75.0,78.0,78.0,78.0,78.0,75.0,75.0,75.0,71.0,71.0,71.0,73.0,73.0,70.0,70.0,70.0,72.0,72.0,70.0,70.0,68.0,68.0,70.0,68.0,Máximo potencial,76.71
Escudero,27,LM LB ,75.0,75.0,75.0,78.0,78.0,78.0,78.0,76.0,76.0,76.0,71.0,71.0,71.0,71.0,71.0,67.0,67.0,67.0,68.0,68.0,67.0,67.0,65.0,65.0,67.0,65.0,Máximo potencial,76.71
S. Corchia,26,RB ,76.0,76.0,76.0,78.0,78.0,78.0,78.0,76.0,76.0,76.0,75.0,75.0,75.0,75.0,75.0,73.0,73.0,73.0,74.0,74.0,73.0,73.0,71.0,71.0,73.0,71.0,Máximo potencial,77.14
Balenziaga,29,LB ,77.0,77.0,77.0,78.0,78.0,78.0,78.0,77.0,77.0,77.0,71.0,71.0,71.0,70.0,70.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,63.0,63.0,65.0,63.0,Máximo potencial,77.57
B. Hübner,27,CB ,78.0,78.0,78.0,70.0,70.0,67.0,67.0,70.0,70.0,70.0,57.0,57.0,57.0,54.0,54.0,52.0,52.0,52.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,Máximo potencial,72.57
I. Smolnikov,28,RB ,74.0,74.0,74.0,78.0,78.0,79.0,79.0,76.0,76.0,76.0,75.0,75.0,75.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,73.0,73.0,71.0,71.0,73.0,71.0,Máximo potencial,76.57
Maurício,28,RB CB ,78.0,78.0,78.0,71.0,71.0,68.0,68.0,71.0,71.0,71.0,60.0,60.0,60.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,54.0,54.0,56.0,56.0,54.0,56.0,Máximo potencial,73.14
A. Kolarov,31,CB LB ,79.0,79.0,79.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,76.0,76.0,76.0,74.0,74.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,72.0,72.0,73.0,72.0,Cercano al retiro,78.43
Mariano,31,RM RB ,74.0,74.0,74.0,78.0,78.0,79.0,79.0,76.0,76.0,76.0,75.0,75.0,75.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,74.0,72.0,Cercano al retiro,76.57
K. Papadopoulos,25,CB ,78.0,78.0,78.0,68.0,68.0,64.0,64.0,67.0,67.0,67.0,54.0,54.0,54.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,49.0,49.0,54.0,54.0,49.0,54.0,Máximo potencial,71.14
A. Ogbonna,29,CB ,78.0,78.0,78.0,73.0,73.0,71.0,71.0,73.0,73.0,73.0,61.0,61.0,61.0,58.0,58.0,56.0,56.0,56.0,55.0,55.0,54.0,54.0,55.0,55.0,54.0,55.0,Máximo potencial,74.57
N. Amrabat,30,CAM RWB RM ,63.0,63.0,63.0,67.0,67.0,69.0,69.0,67.0,67.0,67.0,74.0,74.0,74.0,78.0,78.0,78.0,78.0,78.0,79.0,79.0,77.0,77.0,76.0,76.0,77.0,76.0,Máximo potencial,65.86
Marcelo,30,CB ,78.0,78.0,78.0,70.0,70.0,68.0,68.0,74.0,74.0,74.0,64.0,64.0,64.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,58.0,58.0,61.0,61.0,58.0,61.0,Máximo potencial,72.86
Antunes,30,LB ,74.0,74.0,74.0,78.0,78.0,79.0,79.0,76.0,76.0,76.0,75.0,75.0,75.0,75.0,75.0,73.0,73.0,73.0,74.0,74.0,73.0,73.0,71.0,71.0,73.0,71.0,Máximo potencial,76.57
S. Prödl,30,CB ,78.0,78.0,78.0,66.0,66.0,63.0,63.0,69.0,69.0,69.0,54.0,54.0,54.0,47.0,47.0,46.0,46.0,46.0,44.0,44.0,46.0,46.0,50.0,50.0,46.0,50.0,Máximo potencial,70.29
S. Tasci,30,CB ,78.0,78.0,78.0,72.0,72.0,69.0,69.0,75.0,75.0,75.0,66.0,66.0,66.0,62.0,62.0,62.0,62.0,62.0,59.0,59.0,60.0,60.0,59.0,59.0,60.0,59.0,Máximo potencial,73.71
F. Johnson,29,RB LM ,71.0,71.0,71.0,76.0,76.0,77.0,77.0,74.0,74.0,74.0,75.0,75.0,75.0,78.0,78.0,76.0,76.0,76.0,78.0,78.0,76.0,76.0,73.0,73.0,76.0,73.0,Máximo potencial,74.14
W. Reid,28,CB ,78.0,78.0,78.0,71.0,71.0,67.0,67.0,72.0,72.0,72.0,60.0,60.0,60.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,55.0,55.0,60.0,60.0,55.0,60.0,Máximo potencial,72.86
Lucas Leiva,30,CB CDM ,77.0,77.0,77.0,72.0,72.0,72.0,72.0,77.0,77.0,77.0,70.0,70.0,70.0,63.0,63.0,63.0,63.0,63.0,60.0,60.0,60.0,60.0,56.0,56.0,60.0,56.0,Máximo potencial,74.14
C. Ansaldi,30,LB ,76.0,76.0,76.0,78.0,78.0,79.0,79.0,78.0,78.0,78.0,76.0,76.0,76.0,76.0,76.0,74.0,74.0,74.0,75.0,75.0,72.0,72.0,68.0,68.0,72.0,68.0,Máximo potencial,77.43
V. Moses,26,LM RM RWB ,70.0,70.0,70.0,75.0,75.0,76.0,76.0,72.0,72.0,72.0,75.0,75.0,75.0,78.0,78.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,75.0,75.0,77.0,75.0,Máximo potencial,73.14
José Fonte,33,CB ,77.0,77.0,77.0,67.0,67.0,65.0,65.0,71.0,71.0,71.0,60.0,60.0,60.0,54.0,54.0,55.0,55.0,55.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,Cercano al retiro,70.71
R. Shawcross,29,CB ,78.0,78.0,78.0,68.0,68.0,65.0,65.0,73.0,73.0,73.0,59.0,59.0,59.0,51.0,51.0,52.0,52.0,52.0,48.0,48.0,50.0,50.0,54.0,54.0,50.0,54.0,Máximo potencial,71.43
J. Evans,29,LB CB ,78.0,78.0,78.0,74.0,74.0,71.0,71.0,74.0,74.0,74.0,62.0,62.0,62.0,56.0,56.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,Máximo potencial,74.86
Danilo,33,CB ,78.0,78.0,78.0,68.0,68.0,64.0,64.0,72.0,72.0,72.0,57.0,57.0,57.0,48.0,48.0,49.0,49.0,49.0,46.0,46.0,49.0,49.0,50.0,50.0,49.0,50.0,Cercano al retiro,71.14
N. Pareja,33,CB ,78.0,78.0,78.0,70.0,70.0,68.0,68.0,75.0,75.0,75.0,69.0,69.0,69.0,61.0,61.0,63.0,63.0,63.0,60.0,60.0,62.0,62.0,63.0,63.0,62.0,63.0,Cercano al retiro,72.86
S. Radu,30,CB LB ,79.0,79.0,79.0,78.0,78.0,76.0,76.0,77.0,77.0,77.0,69.0,69.0,69.0,67.0,67.0,66.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,Máximo potencial,77.86
D. Abraham,30,CB ,78.0,78.0,78.0,73.0,73.0,69.0,69.0,73.0,73.0,73.0,63.0,63.0,63.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,57.0,57.0,61.0,61.0,57.0,61.0,Máximo potencial,74.0
Luisão,36,CB ,77.0,77.0,77.0,66.0,66.0,63.0,63.0,70.0,70.0,70.0,58.0,58.0,58.0,50.0,50.0,51.0,51.0,51.0,48.0,48.0,51.0,51.0,55.0,55.0,51.0,55.0,Cercano al retiro,69.86
V. Berezutskiy,35,CB ,78.0,78.0,78.0,70.0,70.0,67.0,67.0,74.0,74.0,74.0,62.0,62.0,62.0,54.0,54.0,53.0,53.0,53.0,50.0,50.0,51.0,51.0,52.0,52.0,51.0,52.0,Cercano al retiro,72.57
